0,1,2,3,4,5,6,7,8,9,
0.1162281140758532,0.037044099455133095,0.010650576271431733,0.0026947547609442735,0.0010413001518336795,0.0003821873328594405,0.00011540463930359568,2.4575379853342127e-05,1.8593703720704013e-05,2.5263700280775403e-05,
0.01625532903739199,0.004908249946338324,0.001358928380869868,0.0003760476512744174,0.00012252755195806241,4.237407709867944e-05,1.2160322909415172e-05,2.4519885692744572e-06,9.300141214597441e-07,1.4220687074102435e-06,
