0,1,2,3,4,5,6,7,8,
0.1161967020040221,0.03724095466334565,0.010880047142746818,0.0028534452190789317,0.001042026940204499,0.00037543402779949275,0.00011434217720762696,4.7219804809151e-05,6.342873790521342e-05,
0.0163518629432149,0.0049655094530697335,0.0013922166155605955,0.0003896673552280986,0.0001253199390031307,4.217757034155489e-05,1.1136219863250681e-05,3.188016061470517e-06,5.234746687042283e-06,
