0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,
0.1987520152631619,0.0909173320276096,0.0424355581389414,0.01993417822506699,0.009427386699958351,0.004552873911166433,0.0022215507440868087,0.001092947525887844,0.0005465882888244789,0.00028375268861258185,0.00016296418206629415,0.00010262739054400782,7.179310894872559e-05,5.60135588185684e-05,4.79268459670501e-05,4.377666308641448e-05,4.164373716941672e-05,4.0546025675380903e-05,3.9980319546661924e-05,
0.08224937194301633,0.03902600290707625,0.018872711777250653,0.009198623867894853,0.004516703399984364,0.0022337825109704727,0.0011129420431985624,0.0005591407220438838,0.00028391625304163506,0.00014642688545086157,7.744966697343336e-05,4.275400353278195e-05,2.5313076092127665e-05,1.6594145686399448e-05,1.2272252883568305e-05,1.0138071124218492e-05,9.077673133003235e-06,8.544256641187134e-06,8.27269602707621e-06,
